0 0 0 -0.364893 1.
0 0 5. 0.209499 1.
0 0 10. 0.761535 1.
0 0 15. -0.018668 1.
0 0 20. 0.287164 1.
0 0 25. 0.207673 1.
0 0 30. 0.233544 1.
0 0 35. -0.183664 1.
0 0 40. 0.597417 1.
0 0 45. 0.512645 1.
0 0 50. -0.41876 1.
0 0 55. 1.38799 1.
0 0 60. 0.802642 1.
0 0 65. 0.378646 1.
0 0 70. 0.212036 1.
0 0 75. 0.713686 1.
0 0 80. 1.71632 1.
0 0 85. -0.158122 1.
0 0 90. -0.0387858 1.
0 0 95. -0.12519 1.
0 0 100. 0.130521 1.
0 0 105. -0.245549 1.
0 0 110. 0.89544 1.
0 0 115. 0.310544 1.
0 0 120. -0.111426 1.
0 0 125. 0.0498434 1.
0 0 130. 0.114782 1.
0 0 135. 1.07872 1.
0 0 140. -0.0047407 1.
0 0 145. -0.158986 1.
0 0 150. -0.262308 1.
0 0 155. -0.181709 1.
0 0 160. 0.136252 1.
0 0 165. -0.0638684 1.
0 0 170. 0.346388 1.
0 0 175. -1.6432 1.
0 0 180. -0.343827 1.
0 0 185. 0.389736 1.
0 0 190. 0.382435 1.
0 0 195. -0.995518 1.
0 0 200. -0.384784 1.
0 0 205. -0.124398 1.
0 0 210. 0.530182 1.
0 0 215. -0.579029 1.
0 0 220. -0.676592 1.
0 0 225. 0.0503794 1.
0 0 230. 0.438064 1.
0 0 235. -0.757672 1.
0 0 240. -0.0654361 1.
0 0 245. 0.287768 1.
0 0 250. 1.16864 1.
0 0 255. 0.462661 1.
0 0 260. 0.329924 1.
0 0 265. 0.794646 1.
0 0 270. -1.50158 1.
0 0 275. -1.1316 1.
0 0 280. 0.538353 1.
0 0 285. -0.0747345 1.
0 0 290. -0.566283 1.
0 0 295. -0.140537 1.
0 0 300. -0.4004 1.
0 0 305. 0.461055 1.
0 0 310. 0.0553546 1.
0 0 315. 0.505654 1.
0 0 320. 0.272785 1.
0 0 325. -0.20256 1.
0 0 330. -0.708797 1.
0 0 335. 0.512641 1.
0 0 340. 0.38901 1.
0 0 345. 0.328536 1.
0 0 350. 0.104182 1.
0 0 355. -0.609508 1.
0 0 360. -0.0231081 1.
0 0 365. 0.170014 1.
0 0 370. 0.301867 1.
0 0 375. 0.202312 1.
0 0 380. -0.107456 1.
0 0 385. -0.087709 1.
0 0 390. 1.0459 1.
0 0 395. -0.39184 1.
0 0 400. -0.840351 1.
0 0 405. -0.784096 1.
0 0 410. -0.983643 1.
0 0 415. -0.470533 1.
0 0 420. -0.117328 1.
0 0 425. 0.0108788 1.
0 0 430. 0.0340707 1.
0 0 435. -0.271179 1.
0 0 440. -0.937726 1.
0 0 445. -0.833545 1.
0 0 450. -0.841621 1.
0 0 455. -0.812388 1.
0 0 460. 0.169764 1.
0 0 465. 1.19273 1.
0 0 470. 0.554277 1.
0 0 475. -0.434953 1.
0 0 480. -0.328794 1.
0 0 485. 0.37171 1.
0 0 490. -0.140249 1.
0 0 495. -0.635834 1.
0 5. 0 -0.108103 1.
0 5. 5. 0.676196 1.
0 5. 10. -0.0954274 1.
0 5. 15. 0.0682246 1.
0 5. 20. -0.0439726 1.
0 5. 25. -0.776816 1.
0 5. 30. 0.141257 1.
0 5. 35. -0.214842 1.
0 5. 40. 0.350114 1.
0 5. 45. -0.0526135 1.
0 5. 50. 0.811645 1.
0 5. 55. -0.368333 1.
0 5. 60. -0.363825 1.
0 5. 65. 0.119439 1.
0 5. 70. 0.155866 1.
0 5. 75. -0.230994 1.
0 5. 80. 0.406042 1.
0 5. 85. 0.969909 1.
0 5. 90. 0.246222 1.
0 5. 95. -0.0792501 1.
0 5. 100. 0.206714 1.
0 5. 105. 0.239226 1.
0 5. 110. -0.49655 1.
0 5. 115. 0.0911722 1.
0 5. 120. -0.191453 1.
0 5. 125. 0.983482 1.
0 5. 130. 0.837569 1.
0 5. 135. 1.12888 1.
0 5. 140. -0.0911946 1.
0 5. 145. 0.211256 1.
0 5. 150. -0.944781 1.
0 5. 155. -0.680452 1.
0 5. 160. -0.959013 1.
0 5. 165. -0.25352 1.
0 5. 170. 0.810798 1.
0 5. 175. -0.279656 1.
0 5. 180. -0.847085 1.
0 5. 185. -1.09166 1.
0 5. 190. -0.0997847 1.
0 5. 195. -0.421628 1.
0 5. 200. -0.529565 1.
0 5. 205. -0.0881468 1.
0 5. 210. -0.295073 1.
0 5. 215. 0.388279 1.
0 5. 220. -0.783441 1.
0 5. 225. -0.723781 1.
0 5. 230. 0.515233 1.
0 5. 235. -0.319199 1.
0 5. 240. 0.631699 1.
0 5. 245. 0.620083 1.
0 5. 250. 1.29737 1.
0 5. 255. 0.622981 1.
0 5. 260. 0.0246901 1.
0 5. 265. -0.361224 1.
0 5. 270. -0.493803 1.
0 5. 275. 0.217127 1.
0 5. 280. -0.349015 1.
0 5. 285. 0.307969 1.
0 5. 290. -1.42497 1.
0 5. 295. -0.14194 1.
0 5. 300. -0.215823 1.
0 5. 305. -1.02058 1.
0 5. 310. -0.432021 1.
0 5. 315. 0.85155 1.
0 5. 320. 0.184217 1.
0 5. 325. 0.469151 1.
0 5. 330. 0.567627 1.
0 5. 335. -0.129638 1.
0 5. 340. 0.151637 1.
0 5. 345. 1.07938 1.
0 5. 350. 0.303421 1.
0 5. 355. -0.0341707 1.
0 5. 360. 0.256829 1.
0 5. 365. -0.277056 1.
0 5. 370. 0.83058 1.
0 5. 375. 0.366072 1.
0 5. 380. 0.688769 1.
0 5. 385. -0.44417 1.
0 5. 390. -0.16959 1.
0 5. 395. -0.615948 1.
0 5. 400. -0.881325 1.
0 5. 405. -0.120214 1.
0 5. 410. -0.503205 1.
0 5. 415. -0.826202 1.
0 5. 420. -0.370671 1.
0 5. 425. 0.735097 1.
0 5. 430. 0.298787 1.
0 5. 435. -0.883238 1.
0 5. 440. -0.351629 1.
0 5. 445. 0.152057 1.
0 5. 450. -0.604766 1.
0 5. 455. -0.237789 1.
0 5. 460. -0.0293101 1.
0 5. 465. -0.0678736 1.
0 5. 470. 0.416978 1.
0 5. 475. -0.00434817 1.
0 5. 480. 0.2414 1.
0 5. 485. -0.0928216 1.
0 5. 490. -0.104178 1.
0 5. 495. -0.199543 1.
0 10. 0 -0.401423 1.
0 10. 5. 0.15209 1.
0 10. 10. 0.407766 1.
0 10. 15. 0.608272 1.
0 10. 20. -0.22875 1.
0 10. 25. -0.548589 1.
0 10. 30. -0.0852465 1.
0 10. 35. 0.527165 1.
0 10. 40. 0.0928836 1.
0 10. 45. 0.113513 1.
0 10. 50. 0.356027 1.
0 10. 55. 0.31026 1.
0 10. 60. -0.300623 1.
0 10. 65. -0.320958 1.
0 10. 70. 0.0759968 1.
0 10. 75. -0.599746 1.
0 10. 80. -0.209676 1.
0 10. 85. -0.439898 1.
0 10. 90. -0.341307 1.
0 10. 95. 0.163568 1.
0 10. 100. 0.485876 1.
0 10. 105. 0.525127 1.
0 10. 110. -1.60238 1.
0 10. 115. -0.777984 1.
0 10. 120. 0.515463 1.
0 10. 125. -0.0549245 1.
0 10. 130. 0.0356699 1.
0 10. 135. -0.225672 1.
0 10. 140. 0.272395 1.
0 10. 145. -0.411722 1.
0 10. 150. 0.00341063 1.
0 10. 155. -0.0839447 1.
0 10. 160. -1.19929 1.
0 10. 165. 0.110584 1.
0 10. 170. -0.767586 1.
